time,vertical_velocity,horizontal_velocity,dist,alt,ang,weight,acc,fuel,NN
350,0.56,1641.44,-394639.23,12151.79,0,275.18,0.05,111.18,0.02
351,0.56,1641.44,-396280.68,12151.22,0,275.18,0.05,111.18,0.02
352,0.56,1641.44,-397922.12,12150.66,0,275.17,0.05,111.17,0.02
353,0.56,1641.44,-399563.56,12150.1,0,275.17,0.05,111.17,0.02
354,0.56,1641.44,-401205,12149.53,0,275.16,0.05,111.16,0.02
355,0.56,1641.44,-402846.44,12148.97,0,275.16,0.05,111.16,0.02
356,0.56,1641.44,-404487.88,12148.4,0,275.15,0.05,111.15,0.02
357,0.56,1641.44,-406129.32,12147.84,0,275.15,0.05,111.15,0.02
358,0.56,1641.44,-407770.76,12147.28,0,275.14,0.05,111.14,0.02
359,0.56,1641.44,-409412.2,12146.71,0,275.14,0.05,111.14,0.02
360,0.56,1641.44,-411053.64,12146.15,0,275.13,0.05,111.13,0.02
361,0.56,1641.44,-412695.08,12145.58,0,275.13,0.05,111.13,0.02
362,0.56,1641.44,-414336.52,12145.02,0,275.12,0.05,111.12,0.02
363,0.56,1641.44,-415977.96,12144.45,0,275.12,0.05,111.12,0.02
364,0.56,1641.44,-417619.4,12143.89,0,275.11,0.05,111.11,0.02
365,0.56,1641.44,-419260.84,12143.33,0,275.11,0.05,111.11,0.02
366,0.56,1641.44,-420902.28,12142.76,0,275.1,0.05,111.1,0.02
367,0.56,1641.44,-422543.72,12142.2,0,275.1,0.05,111.1,0.02
368,0.56,1641.44,-424185.16,12141.63,0,275.09,0.05,111.09,0.02
369,0.56,1641.44,-425826.6,12141.07,0,275.09,0.05,111.09,0.02
370,0.56,1641.44,-427468.04,12140.5,0,275.08,0.05,111.08,0.02
371,0.56,1641.44,-429109.49,12139.94,0,275.08,0.05,111.08,0.02
372,0.56,1641.44,-430750.93,12139.38,0,275.07,0.05,111.07,0.02
373,0.56,1641.44,-432392.37,12138.81,0,275.07,0.05,111.07,0.02
374,0.56,1641.44,-434033.81,12138.25,0,275.06,0.05,111.06,0.02
375,0.56,1641.44,-435675.25,12137.68,0,275.06,0.05,111.06,0.02
376,0.56,1641.44,-437316.69,12137.12,0,275.05,0.05,111.05,0.02
377,0.56,1641.44,-438958.13,12136.56,0,275.05,0.05,111.05,0.02
378,0.56,1641.44,-440599.57,12135.99,0,275.04,0.05,111.04,0.02
379,0.56,1641.44,-442241.01,12135.43,0,275.04,0.05,111.04,0.02
380,0.56,1641.44,-443882.45,12134.86,0,275.03,0.05,111.03,0.02
381,0.56,1641.44,-445523.89,12134.3,0,275.03,0.05,111.03,0.02
382,0.56,1641.44,-447165.33,12133.74,0,275.02,0.05,111.02,0.02
383,0.56,1641.44,-448806.77,12133.17,0,275.02,0.05,111.02,0.02
384,0.56,1641.44,-450448.21,12132.61,0,275.01,0.05,111.01,0.02
385,0.56,1641.44,-452089.65,12132.04,0,275.01,0.05,111.01,0.02
386,0.56,1641.44,-453731.09,12131.48,0,275,0.05,111,0.02
387,0.56,1641.44,-455372.53,12130.92,0,275,0.05,111,0.02
388,0.56,1641.44,-457013.97,12130.35,0,274.99,0.05,110.99,0.02
389,0.56,1641.44,-458655.41,12129.79,0,274.99,0.05,110.99,0.02
390,0.56,1641.44,-460296.85,12129.22,0,274.98,0.05,110.98,0.02
391,0.56,1641.44,-461938.29,12128.66,0,274.98,0.05,110.98,0.02
392,0.56,1641.44,-463579.74,12128.1,0,274.97,0.05,110.97,0.02
393,0.56,1641.44,-465221.18,12127.53,0,274.97,0.05,110.97,0.02
394,0.56,1641.44,-466862.62,12126.97,0,274.96,0.05,110.96,0.02
395,0.56,1641.44,-468504.06,12126.4,0,274.96,0.05,110.96,0.02
396,0.56,1641.44,-470145.5,12125.84,0,274.95,0.05,110.95,0.02
397,0.56,1641.44,-471786.94,12125.28,0,274.95,0.05,110.95,0.02
398,0.56,1641.44,-473428.38,12124.71,0,274.94,0.05,110.94,0.02
399,0.56,1641.44,-475069.82,12124.15,0,274.94,0.05,110.94,0.02
400,0.56,1641.44,-476711.26,12123.59,0,274.93,0.05,110.93,0.02
401,0.56,1641.44,-478352.7,12123.02,0,274.93,0.05,110.93,0.02
402,0.56,1641.44,-479994.14,12122.46,0,274.92,0.05,110.92,0.02
403,0.56,1641.44,-481635.58,12121.89,0,274.92,0.05,110.92,0.02
404,0.56,1641.44,-483277.02,12121.33,0,274.91,0.05,110.91,0.02
405,0.56,1641.44,-484918.46,12120.77,0,274.91,0.05,110.91,0.02
406,0.56,1641.44,-486559.9,12120.2,0,274.9,0.05,110.9,0.02
407,0.56,1641.44,-488201.34,12119.64,0,274.9,0.05,110.9,0.02
408,0.56,1641.44,-489842.78,12119.08,0,274.89,0.05,110.89,0.02
409,0.56,1641.44,-491484.22,12118.51,0,274.89,0.05,110.89,0.02
410,0.56,1641.44,-493125.66,12117.95,0,274.88,0.05,110.88,0.02
411,0.56,1641.44,-494767.1,12117.38,0,274.88,0.05,110.88,0.02
412,0.56,1641.44,-496408.55,12116.82,0,274.87,0.05,110.87,0.02
413,0.56,1641.44,-498049.99,12116.26,0,274.87,0.05,110.87,0.02
414,0.56,1641.44,-499691.43,12115.69,0,274.86,0.05,110.86,0.02
415,0.56,1641.44,-501332.87,12115.13,0,274.86,0.05,110.86,0.02
416,0.56,1641.44,-502974.31,12114.57,0,274.85,0.05,110.85,0.02
417,0.56,1641.44,-504615.75,12114,0,274.85,0.05,110.85,0.02
418,0.56,1641.44,-506257.19,12113.44,0,274.84,0.05,110.84,0.02
419,0.56,1641.44,-507898.63,12112.88,0,274.84,0.05,110.84,0.02
420,0.56,1641.44,-509540.07,12112.31,0,274.83,0.05,110.83,0.02
421,0.56,1641.44,-511181.51,12111.75,0,274.83,0.05,110.83,0.02
422,0.56,1641.44,-512822.95,12111.18,0,274.82,0.05,110.82,0.02
423,0.56,1641.44,-514464.39,12110.62,0,274.82,0.05,110.82,0.02
424,0.56,1641.44,-516105.83,12110.06,0,274.81,0.05,110.81,0.02
425,0.56,1641.44,-517747.27,12109.49,0,274.81,0.05,110.81,0.02
426,0.56,1641.44,-519388.71,12108.93,0,274.8,0.05,110.8,0.02
427,0.56,1641.44,-521030.15,12108.37,0,274.8,0.05,110.8,0.02
428,0.56,1641.44,-522671.59,12107.8,0,274.79,0.05,110.79,0.02
429,0.56,1641.44,-524313.03,12107.24,0,274.79,0.05,110.79,0.02
430,0.56,1641.44,-525954.47,12106.68,0,274.78,0.05,110.78,0.02
431,0.56,1641.44,-527595.91,12106.11,0,274.78,0.05,110.78,0.02
432,0.56,1641.44,-529237.35,12105.55,0,274.77,0.05,110.77,0.02
433,0.56,1641.44,-530878.8,12104.99,0,274.77,0.05,110.77,0.02
434,0.56,1641.44,-532520.24,12104.42,0,274.76,0.05,110.76,0.02
435,0.56,1641.44,-534161.68,12103.86,0,274.76,0.05,110.76,0.02
436,0.56,1641.44,-535803.12,12103.3,0,274.75,0.05,110.75,0.02
437,0.56,1641.44,-537444.56,12102.73,0,274.75,0.05,110.75,0.02
438,0.56,1641.44,-539086,12102.17,0,274.74,0.05,110.74,0.02
439,0.56,1641.44,-540727.44,12101.6,0,274.74,0.05,110.74,0.02
440,0.56,1641.44,-542368.88,12101.04,0,274.73,0.05,110.73,0.02
441,0.56,1641.44,-544010.32,12100.48,0,274.73,0.05,110.73,0.02
442,0.56,1641.44,-545651.76,12099.91,0,274.72,0.05,110.72,0.02
443,0.56,1641.44,-547293.2,12099.35,0,274.72,0.05,110.72,0.02
444,0.56,1641.44,-548934.64,12098.79,0,274.71,0.05,110.71,0.02
445,0.56,1641.44,-550576.08,12098.22,0,274.71,0.05,110.71,0.02
446,0.56,1641.44,-552217.52,12097.66,0,274.7,0.05,110.7,0.02
447,0.56,1641.44,-553858.96,12097.1,0,274.7,0.05,110.7,0.02
448,0.56,1641.44,-555500.4,12096.53,0,274.69,0.05,110.69,0.02
449,0.56,1641.44,-557141.84,12095.97,0,274.69,0.05,110.69,0.02
450,0.56,1641.44,-558783.28,12095.41,0,274.68,0.05,110.68,0.02
451,0.56,1641.44,-560424.72,12094.84,0,274.68,0.05,110.68,0.02
452,0.56,1641.44,-562066.16,12094.28,0,274.67,0.05,110.67,0.02
453,0.56,1641.44,-563707.6,12093.72,0,274.67,0.05,110.67,0.02
454,0.56,1641.44,-565349.05,12093.15,0,274.66,0.05,110.66,0.02
455,0.56,1641.44,-566990.49,12092.59,0,274.66,0.05,110.66,0.02
456,0.56,1641.44,-568631.93,12092.03,0,274.65,0.05,110.65,0.02
457,0.56,1641.44,-570273.37,12091.46,0,274.65,0.05,110.65,0.02
458,0.56,1641.44,-571914.81,12090.9,0,274.64,0.05,110.64,0.02
459,0.56,1641.44,-573556.25,12090.34,0,274.64,0.05,110.64,0.02
460,0.56,1641.44,-575197.69,12089.78,0,274.63,0.05,110.63,0.02
461,0.56,1641.44,-576839.13,12089.21,0,274.63,0.05,110.63,0.02
462,0.56,1641.44,-578480.57,12088.65,0,274.62,0.05,110.62,0.02
463,0.56,1641.44,-580122.01,12088.09,0,274.62,0.05,110.62,0.02
464,0.56,1641.44,-581763.45,12087.52,0,274.61,0.05,110.61,0.02
465,0.56,1641.44,-583404.89,12086.96,0,274.61,0.05,110.61,0.02
466,0.56,1641.44,-585046.33,12086.4,0,274.6,0.05,110.6,0.02
467,0.56,1641.44,-586687.77,12085.83,0,274.6,0.05,110.6,0.02
468,0.56,1641.44,-588329.21,12085.27,0,274.59,0.05,110.59,0.02
469,0.56,1641.44,-589970.65,12084.71,0,274.59,0.05,110.59,0.02
470,0.56,1641.44,-591612.09,12084.14,0,274.58,0.05,110.58,0.02
471,0.56,1641.44,-593253.53,12083.58,0,274.58,0.05,110.58,0.02
472,0.56,1641.44,-594894.97,12083.02,0,274.57,0.05,110.57,0.02
473,0.56,1641.44,-596536.41,12082.45,0,274.57,0.05,110.57,0.02
474,0.56,1641.44,-598177.86,12081.89,0,274.56,0.05,110.56,0.02
475,0.56,1641.44,-599819.3,12081.33,0,274.56,0.05,110.56,0.02
476,0.56,1641.44,-601460.74,12080.77,0,274.55,0.05,110.55,0.02
477,0.56,1641.44,-603102.18,12080.2,0,274.55,0.05,110.55,0.02
478,0.56,1641.44,-604743.62,12079.64,0,274.54,0.05,110.54,0.02
479,0.56,1641.44,-606385.06,12079.08,0,274.54,0.05,110.54,0.02
480,0.56,1641.44,-608026.5,12078.51,0,274.53,0.05,110.53,0.02
481,0.56,1641.44,-609667.94,12077.95,0,274.53,0.05,110.53,0.02
482,0.56,1641.44,-611309.38,12077.39,0,274.52,0.05,110.52,0.02
483,0.56,1641.44,-612950.82,12076.82,0,274.52,0.05,110.52,0.02
484,0.56,1641.44,-614592.26,12076.26,0,274.51,0.05,110.51,0.02
485,0.56,1641.44,-616233.7,12075.7,0,274.51,0.05,110.51,0.02
486,0.56,1641.44,-617875.14,12075.14,0,274.5,0.05,110.5,0.02
487,0.56,1641.44,-619516.58,12074.57,0,274.5,0.05,110.5,0.02
488,0.56,1641.44,-621158.02,12074.01,0,274.49,0.05,110.49,0.02
489,0.56,1641.44,-622799.46,12073.45,0,274.49,0.05,110.49,0.02
490,0.56,1641.44,-624440.9,12072.88,0,274.48,0.05,110.48,0.02
491,0.56,1641.44,-626082.34,12072.32,0,274.48,0.05,110.48,0.02
492,0.56,1641.44,-627723.78,12071.76,0,274.47,0.05,110.47,0.02
493,0.56,1641.44,-629365.22,12071.2,0,274.47,0.05,110.47,0.02
494,0.56,1641.44,-631006.66,12070.63,0,274.46,0.05,110.46,0.02
495,0.56,1641.44,-632648.11,12070.07,0,274.46,0.05,110.46,0.02
496,0.56,1641.44,-634289.55,12069.51,0,274.45,0.05,110.45,0.02
497,0.56,1641.44,-635930.99,12068.94,0,274.45,0.05,110.45,0.02
498,0.56,1641.44,-637572.43,12068.38,0,274.44,0.05,110.44,0.02
499,0.56,1641.44,-639213.87,12067.82,0,274.44,0.05,110.44,0.02
500,0.56,1641.44,-640855.31,12067.26,0,274.43,0.05,110.43,0.02
501,0.56,1641.44,-642496.75,12066.69,0,274.43,0.05,110.43,0.02
502,0.56,1641.44,-644138.19,12066.13,0,274.42,0.05,110.42,0.02
503,0.56,1641.44,-645779.63,12065.57,0,274.42,0.05,110.42,0.02
504,0.56,1641.44,-647421.07,12065,0,274.41,0.05,110.41,0.02
505,0.56,1641.44,-649062.51,12064.44,0,274.41,0.05,110.41,0.02
506,0.56,1641.44,-650703.95,12063.88,0,274.4,0.05,110.4,0.02
507,0.56,1641.44,-652345.39,12063.32,0,274.4,0.05,110.4,0.02
508,0.56,1641.44,-653986.83,12062.75,0,274.39,0.05,110.39,0.02
509,0.56,1641.44,-655628.27,12062.19,0,274.39,0.05,110.39,0.02
510,0.56,1641.44,-657269.71,12061.63,0,274.38,0.05,110.38,0.02
511,0.56,1641.44,-658911.15,12061.07,0,274.38,0.05,110.38,0.02
512,0.56,1641.44,-660552.59,12060.5,0,274.37,0.05,110.37,0.02
513,0.56,1641.44,-662194.03,12059.94,0,274.37,0.05,110.37,0.02
514,0.56,1641.44,-663835.47,12059.38,0,274.36,0.05,110.36,0.02
515,0.56,1641.44,-665476.92,12058.81,0,274.36,0.05,110.36,0.02
516,0.56,1641.44,-667118.36,12058.25,0,274.35,0.05,110.35,0.02
517,0.56,1641.44,-668759.8,12057.69,0,274.35,0.05,110.35,0.02
518,0.56,1641.44,-670401.24,12057.13,0,274.34,0.05,110.34,0.02
519,0.56,1641.44,-672042.68,12056.56,0,274.34,0.05,110.34,0.02
520,0.56,1641.44,-673684.12,12056,0,274.33,0.05,110.33,0.02
521,0.56,1641.44,-675325.56,12055.44,0,274.33,0.05,110.33,0.02
522,0.56,1641.44,-676967,12054.88,0,274.32,0.05,110.32,0.02
523,0.56,1641.44,-678608.44,12054.31,0,274.32,0.05,110.32,0.02
524,0.56,1641.44,-680249.88,12053.75,0,274.31,0.05,110.31,0.02
525,0.56,1641.44,-681891.32,12053.19,0,274.31,0.05,110.31,0.02
526,0.56,1641.44,-683532.76,12052.63,0,274.3,0.05,110.3,0.02
527,0.56,1641.44,-685174.2,12052.06,0,274.3,0.05,110.3,0.02
528,0.56,1641.44,-686815.64,12051.5,0,274.29,0.05,110.29,0.02
529,0.56,1641.44,-688457.08,12050.94,0,274.29,0.05,110.29,0.02
530,0.56,1641.44,-690098.52,12050.38,0,274.28,0.05,110.28,0.02
531,0.56,1641.44,-691739.96,12049.81,0,274.28,0.05,110.28,0.02
532,0.56,1641.44,-693381.4,12049.25,0,274.27,0.05,110.27,0.02
533,0.56,1641.44,-695022.84,12048.69,0,274.27,0.05,110.27,0.02
534,0.56,1641.44,-696664.28,12048.13,0,274.26,0.05,110.26,0.02
535,0.56,1641.44,-698305.72,12047.56,0,274.26,0.05,110.26,0.02
536,0.56,1641.44,-699947.17,12047,0,274.25,0.05,110.25,0.02
537,0.56,1641.44,-701588.61,12046.44,0,274.25,0.05,110.25,0.02
538,0.56,1641.44,-703230.05,12045.88,0,274.24,0.05,110.24,0.02
539,0.56,1641.44,-704871.49,12045.31,0,274.24,0.05,110.24,0.02
540,0.56,1641.44,-706512.93,12044.75,0,274.23,0.05,110.23,0.02
541,0.56,1641.44,-708154.37,12044.19,0,274.23,0.05,110.23,0.02
542,0.56,1641.44,-709795.81,12043.63,0,274.22,0.05,110.22,0.02
543,0.56,1641.44,-711437.25,12043.07,0,274.22,0.05,110.22,0.02
544,0.56,1641.44,-713078.69,12042.5,0,274.21,0.05,110.21,0.02
545,0.56,1641.44,-714720.13,12041.94,0,274.21,0.05,110.21,0.02
546,0.56,1641.44,-716361.57,12041.38,0,274.2,0.05,110.2,0.02
547,0.56,1641.44,-718003.01,12040.82,0,274.2,0.05,110.2,0.02
548,0.56,1641.44,-719644.45,12040.25,0,274.19,0.05,110.19,0.02
549,0.56,1641.44,-721285.89,12039.69,0,274.19,0.05,110.19,0.02
550,0.56,1641.44,-722927.33,12039.13,0,274.18,0.05,110.18,0.02
551,0.56,1641.44,-724568.77,12038.57,0,274.18,0.05,110.18,0.02
552,0.56,1641.44,-726210.21,12038,0,274.17,0.05,110.17,0.02
553,0.56,1641.44,-727851.65,12037.44,0,274.17,0.05,110.17,0.02
554,0.56,1641.44,-729493.09,12036.88,0,274.16,0.05,110.16,0.02
555,0.56,1641.44,-731134.53,12036.32,0,274.16,0.05,110.16,0.02
556,0.56,1641.44,-732775.98,12035.76,0,274.15,0.05,110.15,0.02
557,0.56,1641.44,-734417.42,12035.19,0,274.15,0.05,110.15,0.02
558,0.56,1641.44,-736058.86,12034.63,0,274.14,0.05,110.14,0.02
559,0.56,1641.44,-737700.3,12034.07,0,274.14,0.05,110.14,0.02
560,0.56,1641.44,-739341.74,12033.51,0,274.13,0.05,110.13,0.02
561,0.56,1641.44,-740983.18,12032.94,0,274.13,0.05,110.13,0.02
562,0.56,1641.44,-742624.62,12032.38,0,274.12,0.05,110.12,0.02
563,0.56,1641.44,-744266.06,12031.82,0,274.12,0.05,110.12,0.02
564,0.56,1641.44,-745907.5,12031.26,0,274.11,0.05,110.11,0.02
565,0.56,1641.44,-747548.94,12030.7,0,274.11,0.05,110.11,0.02
566,0.56,1641.44,-749190.38,12030.13,0,274.1,0.05,110.1,0.02
567,0.56,1641.44,-750831.82,12029.57,0,274.1,0.05,110.1,0.02
568,0.56,1641.44,-752473.26,12029.01,0,274.09,0.05,110.09,0.02
569,0.56,1641.44,-754114.7,12028.45,0,274.09,0.05,110.09,0.02
570,0.56,1641.44,-755756.14,12027.89,0,274.08,0.05,110.08,0.02
571,0.56,1641.44,-757397.58,12027.32,0,274.08,0.05,110.08,0.02
572,0.56,1641.44,-759039.02,12026.76,0,274.07,0.05,110.07,0.02
573,0.56,1641.44,-760680.46,12026.2,0,274.07,0.05,110.07,0.02
574,0.56,1641.44,-762321.9,12025.64,0,274.06,0.05,110.06,0.02
575,0.56,1641.44,-763963.34,12025.08,0,274.06,0.05,110.06,0.02
576,0.56,1641.44,-765604.78,12024.51,0,274.05,0.05,110.05,0.02
577,0.56,1641.44,-767246.23,12023.95,0,274.05,0.05,110.05,0.02
578,0.56,1641.44,-768887.67,12023.39,0,274.04,0.05,110.04,0.02
579,0.56,1641.44,-770529.11,12022.83,0,274.04,0.05,110.04,0.02
580,0.56,1641.44,-772170.55,12022.27,0,274.03,0.05,110.03,0.02
581,0.56,1641.44,-773811.99,12021.7,0,274.03,0.05,110.03,0.02
582,0.56,1641.44,-775453.43,12021.14,0,274.02,0.05,110.02,0.02
583,0.56,1641.44,-777094.87,12020.58,0,274.02,0.05,110.02,0.02
584,0.56,1641.44,-778736.31,12020.02,0,274.01,0.05,110.01,0.02
585,0.56,1641.44,-780377.75,12019.46,0,274.01,0.05,110.01,0.02
586,0.56,1641.44,-782019.19,12018.89,0,274,0.05,110,0.02
587,0.56,1641.44,-783660.63,12018.33,0,274,0.05,110,0.02
588,0.56,1641.44,-785302.07,12017.77,0,273.99,0.05,109.99,0.02
589,0.56,1641.44,-786943.51,12017.21,0,273.99,0.05,109.99,0.02
590,0.56,1641.44,-788584.95,12016.65,0,273.98,0.05,109.98,0.02
591,0.56,1641.44,-790226.39,12016.08,0,273.98,0.05,109.98,0.02
592,0.56,1641.44,-791867.83,12015.52,0,273.97,0.05,109.97,0.02
593,0.56,1641.44,-793509.27,12014.96,0,273.97,0.05,109.97,0.02
594,0.56,1641.44,-795150.71,12014.4,0,273.96,0.05,109.96,0.02
595,0.56,1641.44,-796792.15,12013.84,0,273.96,0.05,109.96,0.02
596,0.56,1641.44,-798433.59,12013.28,0,273.95,0.05,109.95,0.02
597,0.56,1641.44,-800075.03,12012.71,0,273.95,0.05,109.95,0.02
598,0.56,1641.44,-801716.48,12012.15,0,273.94,0.05,109.94,0.02
599,0.56,1641.44,-803357.92,12011.59,0,273.94,0.05,109.94,0.02
600,0.56,1641.44,-804999.36,12011.03,0,273.93,0.05,109.93,0.02
601,0.56,1641.44,-806640.8,12010.47,0,273.93,0.05,109.93,0.02
602,0.56,1641.44,-808282.24,12009.9,0,273.92,0.05,109.92,0.02
603,0.56,1641.44,-809923.68,12009.34,0,273.92,0.05,109.92,0.02
604,0.56,1641.44,-811565.12,12008.78,0,273.91,0.05,109.91,0.02
605,0.56,1641.44,-813206.56,12008.22,0,273.91,0.05,109.91,0.02
606,0.56,1641.44,-814848,12007.66,0,273.9,0.05,109.9,0.02
607,0.56,1641.44,-816489.44,12007.1,0,273.9,0.05,109.9,0.02
608,0.56,1641.44,-818130.88,12006.53,0,273.89,0.05,109.89,0.02
609,0.56,1641.44,-819772.32,12005.97,0,273.89,0.05,109.89,0.02
610,0.56,1641.44,-821413.76,12005.41,0,273.88,0.05,109.88,0.02
611,0.56,1641.44,-823055.2,12004.85,0,273.88,0.05,109.88,0.02
612,0.56,1641.44,-824696.64,12004.29,0,273.87,0.05,109.87,0.02
613,0.56,1641.44,-826338.08,12003.73,0,273.87,0.05,109.87,0.02
614,0.56,1641.44,-827979.52,12003.16,0,273.86,0.05,109.86,0.02
615,0.56,1641.44,-829620.96,12002.6,0,273.86,0.05,109.86,0.02
616,0.56,1641.44,-831262.4,12002.04,0,273.85,0.05,109.85,0.02
617,0.56,1641.44,-832903.84,12001.48,0,273.85,0.05,109.85,0.02
618,0.56,1641.44,-834545.29,12000.92,0,273.84,0.05,109.84,0.02
619,0.56,1641.44,-836186.73,12000.36,0,273.84,0.05,109.84,0.02
620,0.56,1641.44,-837828.17,11999.79,0,273.83,0.05,109.83,0.02
621,0.56,1641.44,-839469.61,11999.23,0,273.83,0.05,109.83,0.02
622,0.56,1641.44,-841111.05,11998.67,0,273.82,0.05,109.82,0.02
623,0.56,1641.44,-842752.49,11998.11,0,273.82,0.05,109.82,0.02
624,0.56,1641.44,-844393.93,11997.55,0,273.81,0.05,109.81,0.02
625,0.56,1641.44,-846035.37,11996.99,0,273.81,0.05,109.81,0.02
626,0.56,1641.44,-847676.81,11996.43,0,273.8,0.05,109.8,0.02
627,0.56,1641.44,-849318.25,11995.86,0,273.8,0.05,109.8,0.02
628,0.56,1641.44,-850959.69,11995.3,0,273.79,0.05,109.79,0.02
629,0.56,1641.44,-852601.13,11994.74,0,273.79,0.05,109.79,0.02
630,0.56,1641.44,-854242.57,11994.18,0,273.78,0.05,109.78,0.02
631,0.56,1641.44,-855884.01,11993.62,0,273.78,0.05,109.78,0.02
632,0.56,1641.44,-857525.45,11993.06,0,273.77,0.05,109.77,0.02
633,0.56,1641.44,-859166.89,11992.5,0,273.77,0.05,109.77,0.02
634,0.56,1641.44,-860808.33,11991.93,0,273.76,0.05,109.76,0.02
635,0.56,1641.44,-862449.77,11991.37,0,273.76,0.05,109.76,0.02
636,0.56,1641.44,-864091.21,11990.81,0,273.75,0.05,109.75,0.02
637,0.56,1641.44,-865732.65,11990.25,0,273.75,0.05,109.75,0.02
638,0.56,1641.44,-867374.09,11989.69,0,273.74,0.05,109.74,0.02
639,0.56,1641.44,-869015.54,11989.13,0,273.74,0.05,109.74,0.02
640,0.56,1641.44,-870656.98,11988.57,0,273.73,0.05,109.73,0.02
641,0.56,1641.44,-872298.42,11988,0,273.73,0.05,109.73,0.02
642,0.56,1641.44,-873939.86,11987.44,0,273.72,0.05,109.72,0.02
643,0.56,1641.44,-875581.3,11986.88,0,273.72,0.05,109.72,0.02
644,0.56,1641.44,-877222.74,11986.32,0,273.71,0.05,109.71,0.02
645,0.56,1641.44,-878864.18,11985.76,0,273.71,0.05,109.71,0.02
646,0.56,1641.44,-880505.62,11985.2,0,273.7,0.05,109.7,0.02
647,0.56,1641.44,-882147.06,11984.64,0,273.7,0.05,109.7,0.02
648,0.56,1641.44,-883788.5,11984.08,0,273.69,0.05,109.69,0.02
649,0.56,1641.44,-885429.94,11983.51,0,273.69,0.05,109.69,0.02
650,0.56,1641.44,-887071.38,11982.95,0,273.68,0.05,109.68,0.02
651,0.56,1641.44,-888712.82,11982.39,0,273.68,0.05,109.68,0.02
652,0.56,1641.44,-890354.26,11981.83,0,273.67,0.05,109.67,0.02
653,0.56,1641.44,-891995.7,11981.27,0,273.67,0.05,109.67,0.02
654,0.56,1641.44,-893637.14,11980.71,0,273.66,0.05,109.66,0.02
655,0.56,1641.44,-895278.58,11980.15,0,273.66,0.05,109.66,0.02
656,0.56,1641.44,-896920.02,11979.59,0,273.65,0.05,109.65,0.02
657,0.56,1641.44,-898561.46,11979.02,0,273.65,0.05,109.65,0.02
658,0.56,1641.44,-900202.9,11978.46,0,273.64,0.05,109.64,0.02
659,0.56,1641.44,-901844.35,11977.9,0,273.64,0.05,109.64,0.02
660,0.56,1641.44,-903485.79,11977.34,0,273.63,0.05,109.63,0.02
661,0.56,1641.44,-905127.23,11976.78,0,273.63,0.05,109.63,0.02
662,0.56,1641.44,-906768.67,11976.22,0,273.62,0.05,109.62,0.02
663,0.56,1641.44,-908410.11,11975.66,0,273.62,0.05,109.62,0.02
664,0.56,1641.44,-910051.55,11975.1,0,273.61,0.05,109.61,0.02
665,0.56,1641.44,-911692.99,11974.53,0,273.61,0.05,109.61,0.02
666,0.56,1641.44,-913334.43,11973.97,0,273.6,0.05,109.6,0.02
667,0.56,1641.44,-914975.87,11973.41,0,273.6,0.05,109.6,0.02
668,0.56,1641.44,-916617.31,11972.85,0,273.59,0.05,109.59,0.02
669,0.56,1641.44,-918258.75,11972.29,0,273.59,0.05,109.59,0.02
670,0.56,1641.44,-919900.19,11971.73,0,273.58,0.05,109.58,0.02
671,0.56,1641.44,-921541.63,11971.17,0,273.58,0.05,109.58,0.02
672,0.56,1641.44,-923183.07,11970.61,0,273.57,0.05,109.57,0.02
673,0.56,1641.44,-924824.51,11970.05,0,273.57,0.05,109.57,0.02
674,0.56,1641.44,-926465.95,11969.49,0,273.56,0.05,109.56,0.02
675,0.56,1641.44,-928107.39,11968.92,0,273.56,0.05,109.56,0.02
676,0.56,1641.44,-929748.83,11968.36,0,273.55,0.05,109.55,0.02
677,0.56,1641.44,-931390.27,11967.8,0,273.55,0.05,109.55,0.02
678,0.56,1641.44,-933031.71,11967.24,0,273.54,0.05,109.54,0.02
679,0.56,1641.44,-934673.15,11966.68,0,273.54,0.05,109.54,0.02
680,0.56,1641.44,-936314.6,11966.12,0,273.53,0.05,109.53,0.02
681,0.56,1641.44,-937956.04,11965.56,0,273.53,0.05,109.53,0.02
682,0.56,1641.44,-939597.48,11965,0,273.52,0.05,109.52,0.02
683,0.56,1641.44,-941238.92,11964.44,0,273.52,0.05,109.52,0.02
684,0.56,1641.44,-942880.36,11963.88,0,273.51,0.05,109.51,0.02
685,0.56,1641.44,-944521.8,11963.31,0,273.51,0.05,109.51,0.02
686,0.56,1641.44,-946163.24,11962.75,0,273.5,0.05,109.5,0.02
687,0.56,1641.44,-947804.68,11962.19,0,273.5,0.05,109.5,0.02
688,0.56,1641.44,-949446.12,11961.63,0,273.49,0.05,109.49,0.02
689,0.56,1641.44,-951087.56,11961.07,0,273.49,0.05,109.49,0.02
690,0.56,1641.44,-952729,11960.51,0,273.48,0.05,109.48,0.02
691,0.56,1641.44,-954370.44,11959.95,0,273.48,0.05,109.48,0.02
692,0.56,1641.44,-956011.88,11959.39,0,273.47,0.05,109.47,0.02
693,0.56,1641.44,-957653.32,11958.83,0,273.47,0.05,109.47,0.02
694,0.56,1641.44,-959294.76,11958.27,0,273.46,0.05,109.46,0.02
695,0.56,1641.44,-960936.2,11957.71,0,273.46,0.05,109.46,0.02
696,0.56,1641.44,-962577.64,11957.15,0,273.45,0.05,109.45,0.02
697,0.56,1641.44,-964219.08,11956.58,0,273.45,0.05,109.45,0.02
698,0.56,1641.44,-965860.52,11956.02,0,273.44,0.05,109.44,0.02
